filename,class,xmin,ymin,xmax,ymax,obj_id
XXX_TUS216_1593410671.3585854_1.jpg,Vehicle,14.890510948905092,333.51975683890583,218.978102189781,486.71124620060795,21
XXX_TUS216_1593410671.3585854_1.jpg,Vehicle,289.92700729927014,104.17021276595742,366.1313868613139,175.07598784194525,22
XXX_TUS216_1593410671.3585854_1.jpg,Vehicle,328.46715328467155,45.51975683890577,357.3722627737227,69.15501519756839,23
XXX_TUS216_1593410671.3585854_1.jpg,Vehicle,383.6496350364964,47.270516717325236,410.8029197080292,67.40425531914894,24
XXX_TUS216_1593410671.3585854_1.jpg,Vehicle,352.99270072992704,53.398176291793305,380.14598540145994,70.90577507598783,25
XXX_TUS216_1593395068.511907_4.jpg,Vehicle,204.0875912408759,273.1185410334346,378.39416058394164,422.8085106382979,26
XXX_TUS216_1593383665.5645127_2.jpg,Vehicle,395.0364963503649,105.92097264437689,458.10218978102193,162.8206686930091,27
XXX_TUS233_1593418471.1840422_1.jpg,Vehicle,591.2408759124088,21.009118541033434,601.7518248175182,28.012158054711247,28
XXX_TUS233_1593418471.1840422_1.jpg,Vehicle,322.33576642335765,64.77811550151975,591.2408759124087,512.09726443769,29
XXX_TUS233_1593418471.1840422_1.jpg,Vehicle,576.3503649635037,61.276595744680854,599.1240875912409,75.28267477203647,30
XXX_TUS233_1593418471.1840422_1.jpg,Vehicle,581.6058394160582,31.51367781155015,606.1313868613137,62.15197568389057,31
XXX_TUS216_1593380404.196455_1.jpg,Vehicle,341.6058394160585,35.01519756838906,370.51094890510956,56.89969604863222,32
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,582.4817518248177,41.14285714285713,600.8759124087594,56.89969604863221,33
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,566.7153284671533,35.015197568389056,579.8540145985401,44.64437689969605,34
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,538.6861313868613,53.398176291793305,560.5839416058394,69.15501519756839,35
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,560.5839416058394,98.04255319148935,594.7445255474453,129.5562310030395,36
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,434.4525547445256,123.42857142857144,494.01459854014604,167.19756838905775,37
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,491.3868613138686,86.66261398176295,528.1751824817519,115.5501519756839,38
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,566.7153284671532,70.03039513677811,592.9927007299269,93.66565349544072,39
XXX_TUS233_1593426272.902597_1.jpg,Vehicle,577.2262773722628,56.0243161094225,596.4963503649635,69.15501519756839,40
XXX_TUS233_1593393867.1512446_1.jpg,Vehicle,583.3576642335769,47.27051671732523,600.0000000000002,61.276595744680854,41
XXX_TUS233_1593386065.7199771_1.jpg,Vehicle,552.4451939291737,81.24631578947367,581.5851602023608,106.71157894736841,42
XXX_TUS216_1593381004.3643143_1.jpg,Vehicle,341.6058394160585,35.01519756838906,370.51094890510956,56.89969604863222,43
XXX_TUS216_1593409471.0105813_1.jpg,Vehicle,310.9489051094891,34.13981762917933,336.3503649635037,59.525835866261396,44
XXX_TUS216_1593409471.0105813_1.jpg,Vehicle,369.6350364963504,158.44376899696047,460.72992700729935,241.60486322188447,45
XXX_TUS216_1593409471.0105813_1.jpg,Vehicle,9.635036496350374,253.86018237082067,176.05839416058396,380.790273556231,46
XXX_TUS216_1593409471.0105813_1.jpg,Vehicle,337.2262773722628,87.53799392097262,382.7737226277373,129.5562310030395,47
XXX_TUS216_1593409471.0105813_1.jpg,Vehicle,350.3649635036496,41.14285714285714,391.5328467153285,88.41337386018236,48
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,513.0299667036627,41.542302357836334,537.0033296337403,63.91123439667129,49
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,477.06992230854604,37.54785020804438,499.4450610432852,58.31900138696254,50
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,307.6581576026637,114.24133148404992,383.573806881243,179.75034674063798,51
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,462.68590455049934,80.6879334257975,511.4317425083241,130.21914008321775,52
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,412.3418423973364,134.2135922330097,489.85571587125423,210.10818307905683,53
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,388.3684794672586,78.29126213592231,433.9178690344063,118.23578363384185,54
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,114.27302996670365,321.9528432732316,411.5427302996671,574.4022191400832,55
28340_object_TUS205_2020-02-25 10_02_39_247.jpg,Vehicle,544.1953385127636,23.96671289875173,559.3784683684795,38.34674063800277,56
22435_human_TUS309_2020-01-20 22_54_23_136.jpg,Vehicle,289.2785793562708,46.335644937586686,314.85016648168704,66.30790568654646,57
22435_human_TUS309_2020-01-20 22_54_23_136.jpg,Vehicle,261.30965593784686,29.55894590846047,280.488346281909,43.140083217753116,58
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Human,238.44155844155844,68.49729729729731,250.90909090909088,110.52972972972972,59
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,79.48051948051949,40.475675675675674,99.74025974025975,59.156756756756764,60
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,158.96103896103898,54.48648648648647,188.5714285714286,85.6216216216216,61
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,99.7402597402597,70.05405405405405,137.1428571428571,96.51891891891893,62
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,110.64935064935067,94.96216216216213,160.5194805194805,136.99459459459456,63
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,179.22077922077918,165.0162162162162,325.71428571428567,323.80540540540534,64
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,183.89610389610385,73.16756756756756,236.88311688311683,122.98378378378378,65
20847_human_TUS282_2020-01-17 11_27_40_36.jpg,Vehicle,93.5064935064935,46.70270270270271,121.55844155844156,70.05405405405406,66
21423_stopped_TUS213_2020-01-17 21_12_17_90.jpg,Vehicle,535.4051054384017,99.86130374479887,581.7536071032187,141.4036061026352,67
21423_stopped_TUS213_2020-01-17 21_12_17_90.jpg,Vehicle,431.52053274139837,114.24133148404992,499.4450610432852,178.1525658807212,68
21423_stopped_TUS213_2020-01-17 21_12_17_90.jpg,Vehicle,439.511653718091,56.721220527045766,457.8912319644839,74.29680998613037,69
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,189.38956714761375,148.59361997226074,207.7691453940066,166.16920943134534,70
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,175.80466148723642,274.01941747572806,263.7069922308546,363.4951456310679,71
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,258.91231964483904,164.57142857142856,281.2874583795782,185.34257975034672,72
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,287.6803551609323,179.75034674063798,478.6681465038846,395.45076282940363,73
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,192.58601553829087,207.71151178918169,234.93895671476145,248.45492371705961,74
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,211.7647058823529,162.97364771151175,238.13540510543837,188.53814147018025,75
20017_stopped_TUN158_2020-01-16 12_43_44_61.jpg,Vehicle,226.9478357380688,151.7891816920943,247.72475027746947,167.76699029126212,76
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,249.322974472808,128.62135922330094,290.8768035516093,186.14147018030508,77
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,207.7691453940067,146.99583911234396,223.75138734739184,163.77253814147016,78
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,271.6981132075471,205.31484049930648,316.44839067702554,244.46047156726763,79
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,210.16648168701445,176.55478502080445,242.93007769145396,207.71151178918169,80
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,182.9966703662597,270.8238557558946,252.519422863485,338.7295423023578,81
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,254.91675915649282,445.78085991678216,471.4761376248613,571.2066574202495,82
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,293.27413984461714,229.28155339805824,343.6182019977803,281.20943134535366,83
20017_stopped_TUN158_2020-01-16 12_43_44_1.jpg,Vehicle,270.899001109878,174.95700416088764,298.86792452830196,201.32038834951453,84
22438_human_TUS309_2020-01-20 22_56_01_216.jpg,Vehicle,239.73362930077693,27.162274618585297,257.31409544950054,39.14563106796116,85
28125_stopped_TUS255_2020-02-22 02_24_07_391.jpg,Vehicle,406.75324675324674,40.475675675675674,420.77922077922074,65.38378378378378,86
22430_human_TUS309_2020-01-20 22_53_11_182.jpg,Vehicle,265.4716663360596,33.6931529045105,284.139783859253,46.291580677032464,87
28332_stopped_TUS261_2020-02-25 05_50_17_16.jpg,Vehicle,415.1924018859863,68.78208923339844,448.6019706726074,97.62010192871094,88
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Human,250.92119866814647,75.89459084604715,265.3052164261931,116.63800277392508,89
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,557.7802441731411,305.17614424410533,718.4017758046615,572.8044382801663,90
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,109.47835738068815,88.6768377253814,194.98335183129856,188.53814147018028,91
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,78.3129855715871,11.184466019417474,114.27302996670366,63.91123439667129,92
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,180.59933407325195,52.72676837725382,234.93895671476136,123.02912621359224,93
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,96.69256381798002,47.933425797503475,142.24195338512763,102.25797503467408,94
20847_human_TUS282_2020-01-17 11_27_40_79.jpg,Vehicle,155.02774694783574,50.33009708737864,180.59933407325195,82.28571428571428,95
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,188.57142857142858,77.83783783783784,236.88311688311688,124.54054054054055,96
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,160.5194805194805,183.69729729729727,403.6363636363636,459.2432432432432,97
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,67.012987012987,32.691891891891885,84.15584415584414,51.37297297297297,98
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,82.59740259740259,23.351351351351354,127.79220779220778,79.3945945945946,99
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,105.97402597402596,76.28108108108107,166.7532467532467,160.34594594594594,100
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Vehicle,160.51948051948048,46.70270270270271,187.01298701298697,79.3945945945946,101
20847_human_TUS282_2020-01-17 11_27_40_69.jpg,Human,252.46753246753246,79.3945945945946,263.37662337662334,115.19999999999999,102
20757_human_TUN162_2020-01-17 11_06_40_51.jpg,Vehicle,163.6363636363636,138.55135135135137,182.33766233766232,155.67567567567568,103
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,200.57713651498332,148.59361997226074,215.76026637069918,161.375866851595,104
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,248.52386237513878,158.18030513176143,269.3007769145394,174.95700416088764,105
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,198.97891231964482,199.72260748959775,240.53274139844615,240.46601941747568,106
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,273.29633740288574,162.17475728155335,359.60044395116535,270.0249653259362,107
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,222.9522752497225,167.76699029126212,244.52830188679243,188.53814147018028,108
20017_stopped_TUN158_2020-01-16 12_43_44_166.jpg,Vehicle,214.96115427303002,150.9902912621359,230.94339622641516,164.57142857142856,109
28332_stopped_TUS261_2020-02-25 05_50_17_367.jpg,Vehicle,420.45856094360346,109.36962699890137,470.98229598999023,159.193452835083,110
28332_stopped_TUS261_2020-02-25 05_50_17_367.jpg,Vehicle,449.04225921630854,83.68136596679688,482.38053131103516,112.43896484375001,111
20847_human_TUS282_2020-01-17 11_27_40_49.jpg,Human,246.23376623376618,74.72432432432433,258.70129870129864,116.75675675675674,112
20847_human_TUS282_2020-01-17 11_27_40_49.jpg,Vehicle,98.18181818181817,57.60000000000001,115.3246753246753,90.2918918918919,113
20847_human_TUS282_2020-01-17 11_27_40_49.jpg,Vehicle,65.45454545454545,34.24864864864864,85.71428571428571,51.37297297297297,114
20847_human_TUS282_2020-01-17 11_27_40_49.jpg,Vehicle,119.99999999999997,52.92972972972973,247.79220779220776,228.84324324324325,115
20847_human_TUS282_2020-01-17 11_27_40_49.jpg,Vehicle,88.8311688311688,46.70270270270271,112.20779220779218,66.94054054054054,116
28267_stopped_TUS261_2020-02-23 18_11_59_151.jpg,Vehicle,364.6753246753247,57.599999999999994,394.28571428571433,80.95135135135135,117
28267_stopped_TUS261_2020-02-23 18_11_59_151.jpg,Vehicle,487.7922077922077,107.41621621621618,532.9870129870129,151.00540540540536,118
28267_stopped_TUS261_2020-02-23 18_11_59_151.jpg,Vehicle,394.28571428571433,146.33513513513512,448.83116883116884,200.82162162162155,119
28267_stopped_TUS261_2020-02-23 18_11_59_151.jpg,Vehicle,500.2597402597403,214.83243243243248,592.2077922077922,305.12432432432433,120
28340_object_TUS205_2020-02-25 10_02_39_46.jpg,Vehicle,529.811320754717,24.765603328710124,547.3917869034407,38.34674063800277,121
28340_object_TUS205_2020-02-25 10_02_39_46.jpg,Vehicle,450.6992230854607,54.3245492371706,477.8690344062154,79.8890429958391,122
28340_object_TUS205_2020-02-25 10_02_39_46.jpg,Vehicle,493.8512763596004,60.71567267683772,524.2175360710322,88.6768377253814,123
28340_object_TUS205_2020-02-25 10_02_39_46.jpg,Vehicle,516.2264150943396,47.134535367545084,537.0033296337401,68.70457697642163,124
20757_human_TUN162_2020-01-17 11_06_40_66.jpg,Vehicle,174.54545454545453,163.45945945945942,197.9220779220779,186.81081081081078,125
28332_stopped_TUS261_2020-02-25 05_50_17_1.jpg,Vehicle,500.4667549133301,133.00621032714844,557.8470878601075,188.36524963378906,126
21518_stopped_TUN136_2020-01-19 01_34_47_147.jpg,Vehicle,469.0788013318534,166.9680998613037,516.2264150943396,209.3092926490984,127
21518_stopped_TUN136_2020-01-19 01_34_47_147.jpg,Vehicle,395.56048834628194,140.60471567267686,429.92230854605987,172.5603328710125,128
19789_human_TUS205-1579078688-1579078689_21.jpg,Vehicle,438.7125416204217,62.3134535367545,476.27081021087673,95.86685159500692,129
19789_human_TUS205-1579078688-1579078689_21.jpg,Vehicle,513.0299667036627,32.754507628294036,534.6059933407325,51.12898751733702,130
19789_human_TUS205-1579078688-1579078689_21.jpg,Vehicle,537.8024417314095,23.167822468793343,553.7846836847947,37.54785020804438,131
19789_human_TUS205-1579078688-1579078689_21.jpg,Vehicle,495.4495005549388,55.922330097087375,526.6148723640399,87.07905686546462,132
19789_human_TUS205-1579078688-1579078689_21.jpg,Vehicle,493.8512763596004,27.961165048543688,513.8290788013319,42.341192787794725,133
22549_human_TUS309_2020-01-21 00_16_46_25.jpg,Vehicle,312.3006477355957,38.5145034790039,346.17219161987305,63.60651397705078,134
21582_stopped_TUN131_2020-01-19 10_06_59_197.jpg,Vehicle,157.62711864406782,122.92063492063492,203.38983050847463,159.49206349206352,135
21582_stopped_TUN131_2020-01-19 10_06_59_197.jpg,Vehicle,187.1186440677966,196.06349206349208,266.4406779661017,270.2222222222223,136
22549_human_TUS309_2020-01-21 00_16_46_137.jpg,Vehicle,405.14983351831285,115.04022191400831,446.7036625971142,150.19140083217752,137
22549_human_TUS309_2020-01-21 00_16_46_137.jpg,Vehicle,278.09100998890125,39.944521497919546,298.06881243063265,53.52565880721219,138
20757_human_TUN162_2020-01-17 11_06_40_36.jpg,Vehicle,174.54545454545453,121.42702702702701,188.57142857142856,135.43783783783783,139
20757_human_TUN162_2020-01-17 11_06_40_36.jpg,Vehicle,249.3506493506493,354.94054054054044,408.3116883116882,516.8432432432431,140
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,204.44444444444443,185.1851851851852,303.7037037037037,277.037037037037,141
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,271.1111111111111,106.66666666666666,346.66666666666663,173.33333333333334,142
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,197.037037037037,105.18518518518519,222.2222222222222,164.44444444444443,143
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,182.2222222222222,57.77777777777778,214.8148148148148,84.44444444444446,144
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,253.3333333333333,65.18518518518518,288.88888888888886,94.8148148148148,145
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,268.1481481481481,34.074074074074076,297.7777777777777,60.74074074074075,146
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,274.07407407407413,25.18518518518518,294.81481481481484,37.03703703703703,147
A50-9707101-lq_TUS249_inside_1560873593_1560873607-0000008.jpg,Vehicle,305.1851851851852,17.77777777777778,325.925925925926,32.59259259259259,148
A50-9707103-lq_TUS247_inside_1560830393_1560830407-0000016.jpg,Vehicle,525.356969833374,113.76906776428223,574.503625869751,156.7369441986084,149
A50-9707103-lq_TUS247_inside_1560851993_1560852007-0000013.jpg,Vehicle,484.4444444444443,133.33333333333331,570.3703703703702,256.29629629629625,150
A50-9707103-lq_TUS247_inside_1560851993_1560852007-0000013.jpg,Vehicle,564.4444444444445,25.18518518518518,601.4814814814814,72.5925925925926,151
A50-9707103-lq_TUS247_inside_1560851993_1560852007-0000013.jpg,Vehicle,533.3333333333333,54.81481481481481,545.1851851851851,77.03703703703704,152
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,332.94797687861274,176.878612716763,426.5895953757225,260.11560693641616,153
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,468.20809248554906,94.68208092485548,511.907514450867,131.09826589595377,154
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,555.6069364161848,79.0751445086705,587.8612716763004,105.08670520231213,155
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,505.6647398843929,68.67052023121387,537.9190751445085,98.84393063583816,156
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,535.8381502890173,54.10404624277457,558.7283236994219,72.83236994219654,157
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,575.3757225433527,60.34682080924856,596.184971098266,82.19653179190752,158
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,582.6589595375723,49.94219653179191,602.42774566474,69.71098265895954,159
A50-9707103-lq_TUS247_inside_1560873593_1560873607-0000015.jpg,Vehicle,550.4046242774566,48.901734104046234,569.1329479768785,64.5086705202312,160
A50-9707200-lq_TUN142_inside_1560830393_1560830407-0000015.jpg,Vehicle,207.4074074074074,351.1111111111112,472.59259259259255,562.962962962963,161
A50-9707200-lq_TUN142_inside_1560830393_1560830407-0000015.jpg,Vehicle,102.22222222222217,222.22222222222211,285.92592592592587,385.1851851851851,162
A50-9707200-lq_TUN142_inside_1560830393_1560830407-0000015.jpg,Vehicle,447.4074074074074,56.296296296296276,503.70370370370364,114.07407407407406,163
A50-9707200-lq_TUN142_inside_1560830393_1560830407-0000015.jpg,Vehicle,540.7407407407408,0.0,595.5555555555555,78.51851851851852,164
A50-9707200-lq_TUN142_inside_1560830393_1560830407-0000015.jpg,Vehicle,499.25925925925924,35.55555555555556,530.3703703703703,65.18518518518518,165
A50-9707200-lq_TUN142_inside_1560851993_1560852007-0000016.jpg,Vehicle,484.44444444444434,26.666666666666668,530.3703703703703,69.62962962962962,166
A50-9707200-lq_TUN142_inside_1560851993_1560852007-0000016.jpg,Vehicle,537.7777777777776,53.33333333333332,582.2222222222221,93.33333333333333,167
A50-9707200-lq_TUN142_inside_1560851993_1560852007-0000016.jpg,Vehicle,571.8518518518516,5.925925925925927,599.9999999999999,32.592592592592595,168
A50-9707200-lq_TUN142_inside_1560851993_1560852007-0000016.jpg,Vehicle,549.6296296296294,0.0,570.3703703703702,14.814814814814811,169
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,416.2962962962963,74.07407407407408,478.5185185185185,128.88888888888889,170
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,10.370370370370374,389.62962962962956,120.00000000000001,565.9259259259259,171
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,557.037037037037,34.07407407407407,591.1111111111111,66.66666666666666,172
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,484.44444444444434,47.4074074074074,524.4444444444443,77.03703703703702,173
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,521.4814814814813,31.111111111111114,551.111111111111,47.407407407407405,174
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,528.8888888888888,11.851851851851855,551.111111111111,29.62962962962963,175
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,573.3333333333333,17.77777777777778,598.5185185185185,34.07407407407407,176
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,540.7407407407408,4.444444444444445,562.9629629629629,20.740740740740737,177
A50-9707200-lq_TUN142_inside_1560873593_1560873607-0000014.jpg,Vehicle,579.2592592592592,1.4814814814814807,602.9629629629629,13.333333333333332,178
A50-9708101-lq_TUS252_inside_1560830393_1560830407-0000004.jpg,Vehicle,325.92592592592587,111.11111111111109,718.5185185185184,571.8518518518517,179
A50-9708101-lq_TUS252_inside_1560830393_1560830407-0000004.jpg,Vehicle,340.74074074074065,19.25925925925927,383.7037037037036,62.22222222222223,180
A50-9708101-lq_TUS252_inside_1560851993_1560852007-0000010.jpg,Vehicle,583.7037037037038,448.8888888888889,717.0370370370371,571.8518518518517,181
A50-9708101-lq_TUS252_inside_1560851993_1560852007-0000010.jpg,Vehicle,308.1481481481481,20.740740740740733,365.9259259259259,100.74074074074073,182
A50-9708101-lq_TUS252_inside_1560851993_1560852007-0000010.jpg,Vehicle,362.96296296296293,17.77777777777777,380.74074074074065,69.62962962962962,183
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,441.4814814814814,272.59259259259255,625.1851851851851,428.1481481481481,184
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,253.3333333333333,60.74074074074072,294.8148148148147,88.88888888888887,185
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,322.96296296296293,56.2962962962963,362.96296296296293,87.4074074074074,186
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,373.33333333333326,40.0,397.037037037037,59.25925925925926,187
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,358.5185185185185,31.111111111111114,377.77777777777777,47.407407407407405,188
A50-9708101-lq_TUS252_inside_1560873593_1560873607-0000015.jpg,Vehicle,327.40740740740733,45.925925925925924,337.7777777777777,62.22222222222222,189
A50-9708200-lq_TUN141_inside_1560830393_1560830407-0000014.jpg,Vehicle,499.2592592592592,124.44444444444446,536.2962962962962,154.07407407407408,190
A50-9708200-lq_TUN141_inside_1560830393_1560830407-0000014.jpg,Vehicle,543.7037037037037,133.33333333333331,576.2962962962963,159.99999999999997,191
A50-9708200-lq_TUN141_inside_1560830393_1560830407-0000014.jpg,Vehicle,536.2962962962963,103.70370370370371,561.4814814814815,128.8888888888889,192
A50-9708200-lq_TUN141_inside_1560830393_1560830407-0000014.jpg,Vehicle,562.9629629629628,78.51851851851852,594.0740740740739,117.03703703703704,193
A50-9708200-lq_TUN141_inside_1560851993_1560852007-0000006.jpg,Vehicle,494.8148148148149,165.9259259259259,549.6296296296297,222.22222222222223,194
A50-9708200-lq_TUN141_inside_1560851993_1560852007-0000006.jpg,Vehicle,484.4444444444443,134.8148148148148,518.5185185185184,162.96296296296293,195
A50-9708200-lq_TUN141_inside_1560851993_1560852007-0000006.jpg,Vehicle,546.6666666666667,131.85185185185185,579.2592592592592,161.48148148148147,196
A50-9708200-lq_TUN141_inside_1560851993_1560852007-0000006.jpg,Vehicle,515.5555555555555,117.03703703703702,545.1851851851852,143.7037037037037,197
A50-9708200-lq_TUN141_inside_1560851993_1560852007-0000006.jpg,Vehicle,570.3703703703702,106.66666666666666,586.6666666666665,122.96296296296296,198
